role,latent_dimension,player_id,player_name,team_id,team_name,minutes,dimension_score,number_of_available_metrics,missing_metric_count,confidence_flag,single_metric_dimension_warning,dimension_percentile,dimension_rank_within_role
MID,MID_D5,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,82.85714285714286,1,0,low,True,82.35294117647058,7.0
MID,MID_D5,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,85.71428571428571,1,0,low,True,85.29411764705883,6.0
MID,MID_D5,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,97.14285714285714,1,0,low,True,97.05882352941177,2.0
MID,MID_D5,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,60.0,1,0,low,True,61.76470588235294,14.0
MID,MID_D5,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,17.142857142857142,1,0,low,True,17.647058823529413,29.0
MID,MID_D5,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,5.714285714285714,1,0,low,True,5.88235294117647,33.0
MID,MID_D5,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,67.14285714285714,2,0,low,True,67.64705882352942,12.0
MID,MID_D5,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,31.428571428571427,1,0,low,True,32.35294117647059,24.0
MID,MID_D5,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,34.285714285714285,1,0,low,True,35.294117647058826,23.0
MID,MID_D5,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,45.714285714285715,1,0,low,True,47.05882352941176,19.0
MID,MID_D5,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,62.857142857142854,1,0,low,True,64.70588235294117,13.0
MID,MID_D5,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,48.57142857142857,1,0,low,True,50.0,18.0
MID,MID_D5,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,22.857142857142858,1,0,low,True,23.52941176470588,27.0
MID,MID_D5,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,51.42857142857142,1,0,low,True,52.94117647058824,17.0
MID,MID_D5,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,40.0,1,0,low,True,41.17647058823529,21.0
MID,MID_D5,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,54.285714285714285,1,0,low,True,55.88235294117647,16.0
MID,MID_D5,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,14.285714285714285,1,0,low,True,14.705882352941178,30.0
MID,MID_D5,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,20.0,1,0,low,True,20.588235294117645,28.0
MID,MID_D5,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,8.571428571428571,1,0,low,True,8.823529411764707,32.0
MID,MID_D5,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,25.71428571428571,1,0,low,True,26.47058823529412,26.0
MID,MID_D5,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,94.28571428571428,1,0,low,True,94.11764705882352,3.0
MID,MID_D5,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,80.0,1,0,low,True,79.41176470588235,8.0
MID,MID_D5,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,91.42857142857143,1,0,low,True,91.17647058823529,4.0
MID,MID_D5,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,28.57142857142857,1,0,low,True,29.411764705882355,25.0
MID,MID_D5,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,77.14285714285715,1,0,low,True,76.47058823529412,9.0
MID,MID_D5,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,71.42857142857143,1,0,low,True,70.58823529411765,11.0
MID,MID_D5,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,88.57142857142857,1,0,low,True,88.23529411764706,5.0
MID,MID_D6,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,10.32113787645541,1,0,low,True,2.941176470588235,34.0
MID,MID_D6,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,30.226022852930328,1,0,low,True,17.647058823529413,29.0
MID,MID_D6,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,46.37447583530279,1,0,low,True,44.11764705882353,20.0
MID,MID_D6,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,62.369653736909434,1,0,low,True,76.47058823529412,9.0
MID,MID_D6,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,63.696129745669005,1,0,low,True,82.35294117647058,7.0
MID,MID_D6,139565,Larbi Naji,25917,CODM Meknès,1892.6,100.0,1,0,low,True,100.0,1.0
MID,MID_D6,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,48.642683376336166,1,0,low,True,47.05882352941176,19.0
MID,MID_D6,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,48.915747707118236,1,0,low,True,50.0,18.0
MID,MID_D6,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,26.716346132997987,1,0,low,True,11.76470588235294,31.0
MID,MID_D6,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,67.7438216864335,1,0,low,True,88.23529411764706,5.0
MID,MID_D6,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,27.81266668112139,1,0,low,True,14.705882352941178,30.0
MID,MID_D6,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,53.10998460571107,1,0,low,True,61.76470588235294,14.0
MID,MID_D6,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,14.13609939073307,1,0,low,True,5.88235294117647,33.0
MID,MID_D6,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,20.577108041889808,2,0,low,True,8.823529411764707,32.0
MID,MID_D6,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,31.427832874395612,1,0,low,True,23.52941176470588,27.0
MID,MID_D6,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,33.75226903146072,1,0,low,True,29.411764705882355,25.0
MID,MID_D6,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,50.05400576743783,1,0,low,True,58.82352941176471,15.0
MID,MID_D6,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,80.7234361787472,1,0,low,True,97.05882352941177,2.0
MID,MID_D6,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,72.02719802259274,1,0,low,True,91.17647058823529,4.0
MID,MID_D6,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,64.41847314672275,1,0,low,True,85.29411764705883,6.0
MID,MID_D6,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,38.104464343791335,1,0,low,True,38.23529411764706,22.0
MID,MID_D6,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,44.22593612454196,1,0,low,True,41.17647058823529,21.0
MID,MID_D6,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,60.401014722143934,1,0,low,True,73.52941176470588,10.0
MID,MID_D6,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,37.49816352637627,1,0,low,True,35.294117647058826,23.0
MID,MID_D6,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,34.76940222458316,1,0,low,True,32.35294117647059,24.0
MID,MID_D6,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,32.19828277791027,1,0,low,True,26.47058823529412,26.0
MID,MID_D6,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,63.220545955204784,1,0,low,True,79.41176470588235,8.0
MID,MID_D6,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,49.14569068320288,1,0,low,True,52.94117647058824,17.0
MID,MID_D6,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,30.76097829622081,1,0,low,True,20.588235294117645,28.0
MID,MID_D6,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,80.14052600767546,1,0,low,True,94.11764705882352,3.0
MID,MID_D6,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,53.463845103098386,1,0,low,True,64.70588235294117,13.0
MID,MID_D6,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,58.576422887621696,1,0,low,True,70.58823529411765,11.0
MID,MID_D6,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,56.863901476550815,1,0,low,True,67.64705882352942,12.0
MID,MID_D6,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,49.93085579237223,1,0,low,True,55.88235294117647,16.0
MID,MID_D7,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,72.20049992340232,1,0,low,True,85.29411764705883,6.0
MID,MID_D7,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,71.1137508007553,1,0,low,True,82.35294117647058,7.0
MID,MID_D7,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,66.69369067866913,1,0,low,True,76.47058823529412,9.0
MID,MID_D7,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,57.287124581906646,1,0,low,True,64.70588235294117,13.0
MID,MID_D7,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,36.206173943863256,1,0,low,True,26.47058823529412,26.0
MID,MID_D7,139565,Larbi Naji,25917,CODM Meknès,1892.6,32.14541091280253,1,0,low,True,20.588235294117645,28.0
MID,MID_D7,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,18.316068286752206,1,0,low,True,8.823529411764707,32.0
MID,MID_D7,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,41.88205682446774,1,0,low,True,32.35294117647059,24.0
MID,MID_D7,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,31.008301508480418,1,0,low,True,17.647058823529413,29.0
MID,MID_D7,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,43.58879409349505,1,0,low,True,38.23529411764706,22.0
MID,MID_D7,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,46.295271418706115,1,0,low,True,47.05882352941176,19.0
MID,MID_D7,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,47.031347361820096,1,0,low,True,50.0,18.0
MID,MID_D7,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,0.0,1,0,low,True,2.941176470588235,34.0
MID,MID_D7,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,57.34309256373308,2,0,low,True,67.64705882352942,12.0
MID,MID_D7,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,74.91404308707868,1,0,low,True,88.23529411764706,5.0
MID,MID_D7,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,51.01426806510154,1,0,low,True,58.82352941176471,15.0
MID,MID_D7,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,86.40734819945472,1,0,low,True,94.11764705882352,3.0
MID,MID_D7,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,57.952887369376526,1,0,low,True,70.58823529411765,11.0
MID,MID_D7,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,68.28428109863226,1,0,low,True,79.41176470588235,8.0
MID,MID_D7,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,100.0,1,0,low,True,100.0,1.0
MID,MID_D7,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,88.66218194499979,1,0,low,True,97.05882352941177,2.0
MID,MID_D7,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,38.76567228977342,1,0,low,True,29.411764705882355,25.0
MID,MID_D7,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,53.85823057186845,1,0,low,True,61.76470588235294,14.0
MID,MID_D7,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,13.323100624376186,1,0,low,True,5.88235294117647,33.0
MID,MID_D7,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,79.15588100455739,1,0,low,True,91.17647058823529,4.0
MID,MID_D7,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,47.702620185971675,1,0,low,True,52.94117647058824,17.0
MID,MID_D7,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,46.13372241248302,1,0,low,True,44.11764705882353,20.0
MID,MID_D7,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,34.51062027772991,1,0,low,True,23.52941176470588,27.0
MID,MID_D7,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,41.93485869288348,1,0,low,True,35.294117647058826,23.0
MID,MID_D7,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,58.080894651891626,1,0,low,True,73.52941176470588,10.0
MID,MID_D7,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,49.67334181339941,1,0,low,True,55.88235294117647,16.0
MID,MID_D7,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,29.486965844699863,1,0,low,True,14.705882352941178,30.0
MID,MID_D7,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,21.801232353999637,1,0,low,True,11.76470588235294,31.0
MID,MID_D7,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,44.3873065198656,1,0,low,True,41.17647058823529,21.0
WINGER,WINGER_D1,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,25.01150187387381,2,0,low,False,20.0,21.0
WINGER,WINGER_D1,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,47.27092616216225,2,0,low,False,48.0,14.0
WINGER,WINGER_D1,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,38.14121401801803,2,0,low,False,32.0,18.0
WINGER,WINGER_D1,139001,Youssef Anouar,25917,CODM Meknès,906.2,29.129712144144218,2,0,low,False,24.0,20.0
WINGER,WINGER_D1,139008,Amine Souane,2761,FUS Rabat,1390.2333,84.28242803603607,2,0,low,False,84.0,5.0
WINGER,WINGER_D1,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,94.14121401801802,2,0,low,False,96.0,2.0
WINGER,WINGER_D1,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,44.16421776576565,2,0,low,False,44.0,15.0
WINGER,WINGER_D1,140874,Reda Slim,2838,FAR Rabat,1318.4001,54.58785981981973,2,0,low,False,64.0,10.0
WINGER,WINGER_D1,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,48.0,2,0,low,False,52.0,13.0
WINGER,WINGER_D1,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,9.576357945945919,2,0,low,False,8.0,24.0
WINGER,WINGER_D1,179311,Imad Riahi,2762,RSB Berkane,908.3334,32.0,2,0,low,False,28.000000000000004,19.0
WINGER,WINGER_D1,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,85.29392990990988,2,0,low,False,88.0,4.0
WINGER,WINGER_D1,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,48.28242803603606,2,0,low,False,56.00000000000001,12.0
WINGER,WINGER_D1,312935,Amine Azri,2762,RSB Berkane,831.3667,92.56485607207212,2,0,low,False,92.0,3.0
WINGER,WINGER_D1,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,8.0,2,0,low,False,4.0,25.0
WINGER,WINGER_D1,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,43.27092616216225,2,0,low,False,40.0,16.0
WINGER,WINGER_D1,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,16.847284108108166,2,0,low,False,12.0,23.0
WINGER,WINGER_D1,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,79.4351439279279,2,0,low,False,80.0,6.0
WINGER,WINGER_D1,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,70.70607009009014,2,0,low,False,72.0,8.0
WINGER,WINGER_D1,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,95.71757196396395,2,0,low,False,100.0,1.0
WINGER,WINGER_D1,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,54.14121401801803,2,0,low,False,60.0,11.0
WINGER,WINGER_D1,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,76.56485607207212,2,0,low,False,76.0,7.0
WINGER,WINGER_D1,477555,Adam Brika,6995,Maghreb Fès,1282.0334,42.58785981981973,2,0,low,False,36.0,17.0
WINGER,WINGER_D1,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,17.858785981981974,2,0,low,False,16.0,22.0
WINGER,WINGER_D1,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,62.423642054054085,2,0,low,False,68.0,9.0
WINGER,WINGER_D2,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,68.0,1,0,low,True,68.0,9.0
WINGER,WINGER_D2,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,92.0,1,0,low,True,92.0,3.0
WINGER,WINGER_D2,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,76.0,1,0,low,True,76.0,7.0
WINGER,WINGER_D2,139001,Youssef Anouar,25917,CODM Meknès,906.2,80.0,1,0,low,True,80.0,6.0
WINGER,WINGER_D2,139008,Amine Souane,2761,FUS Rabat,1390.2333,16.0,1,0,low,True,16.0,22.0
WINGER,WINGER_D2,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,44.0,1,0,low,True,44.0,15.0
WINGER,WINGER_D2,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,36.0,1,0,low,True,36.0,17.0
WINGER,WINGER_D2,140874,Reda Slim,2838,FAR Rabat,1318.4001,100.0,1,0,low,True,100.0,1.0
WINGER,WINGER_D2,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,40.0,1,0,low,True,40.0,16.0
WINGER,WINGER_D2,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,8.0,1,0,low,True,8.0,24.0
WINGER,WINGER_D2,179311,Imad Riahi,2762,RSB Berkane,908.3334,96.0,1,0,low,True,96.0,2.0
WINGER,WINGER_D2,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,4.0,1,0,low,True,4.0,25.0
WINGER,WINGER_D2,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,24.0,1,0,low,True,24.0,20.0
WINGER,WINGER_D2,312935,Amine Azri,2762,RSB Berkane,831.3667,64.0,1,0,low,True,64.0,10.0
WINGER,WINGER_D2,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,88.0,1,0,low,True,88.0,4.0
WINGER,WINGER_D2,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,84.0,1,0,low,True,84.0,5.0
WINGER,WINGER_D2,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,52.0,1,0,low,True,52.0,13.0
WINGER,WINGER_D2,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,48.0,1,0,low,True,48.0,14.0
WINGER,WINGER_D2,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,12.0,1,0,low,True,12.0,23.0
WINGER,WINGER_D2,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,20.0,1,0,low,True,20.0,21.0
WINGER,WINGER_D2,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,56.00000000000001,1,0,low,True,56.00000000000001,12.0
WINGER,WINGER_D2,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,28.000000000000004,1,0,low,True,28.000000000000004,19.0
WINGER,WINGER_D2,477555,Adam Brika,6995,Maghreb Fès,1282.0334,32.0,1,0,low,True,32.0,18.0
WINGER,WINGER_D2,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,60.0,1,0,low,True,60.0,11.0
WINGER,WINGER_D2,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,72.0,1,0,low,True,72.0,8.0
WINGER,WINGER_D3,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,34.366882011502085,1,0,low,True,32.0,18.0
WINGER,WINGER_D3,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,41.84607354551363,1,0,low,True,56.00000000000001,12.0
WINGER,WINGER_D3,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,37.969522041916,1,0,low,True,44.0,15.0
WINGER,WINGER_D3,139001,Youssef Anouar,25917,CODM Meknès,906.2,76.439385535362,1,0,low,True,92.0,3.0
WINGER,WINGER_D3,139008,Amine Souane,2761,FUS Rabat,1390.2333,46.42184784050324,1,0,low,True,60.0,11.0
WINGER,WINGER_D3,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,35.71835403784432,1,0,low,True,36.0,17.0
WINGER,WINGER_D3,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,62.94996595401548,1,0,low,True,80.0,6.0
WINGER,WINGER_D3,140874,Reda Slim,2838,FAR Rabat,1318.4001,100.0,1,0,low,True,100.0,1.0
WINGER,WINGER_D3,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,13.522966846059353,1,0,low,True,12.0,23.0
WINGER,WINGER_D3,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,41.33051142702775,1,0,low,True,52.0,13.0
WINGER,WINGER_D3,179311,Imad Riahi,2762,RSB Berkane,908.3334,87.53617342088566,1,0,low,True,96.0,2.0
WINGER,WINGER_D3,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,31.644294757030284,1,0,low,True,28.000000000000004,19.0
WINGER,WINGER_D3,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,4.161841613779024,1,0,low,True,8.0,24.0
WINGER,WINGER_D3,312935,Amine Azri,2762,RSB Berkane,831.3667,69.54348516175988,1,0,low,True,88.0,4.0
WINGER,WINGER_D3,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,65.12115323750615,1,0,low,True,84.0,5.0
WINGER,WINGER_D3,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,54.19662310858191,1,0,low,True,72.0,8.0
WINGER,WINGER_D3,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,59.758042246509326,1,0,low,True,76.0,7.0
WINGER,WINGER_D3,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,39.13458448425644,1,0,low,True,48.0,14.0
WINGER,WINGER_D3,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,0.0,1,0,low,True,4.0,25.0
WINGER,WINGER_D3,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,28.024564081508935,1,0,low,True,24.0,20.0
WINGER,WINGER_D3,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,17.48113907822629,1,0,low,True,16.0,22.0
WINGER,WINGER_D3,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,37.46752828489203,1,0,low,True,40.0,16.0
WINGER,WINGER_D3,477555,Adam Brika,6995,Maghreb Fès,1282.0334,46.436752012691166,1,0,low,True,64.0,10.0
WINGER,WINGER_D3,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,47.037963606330486,1,0,low,True,68.0,9.0
WINGER,WINGER_D3,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,24.925757028382115,1,0,low,True,20.0,21.0
WINGER,WINGER_D4,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,48.0,1,0,low,True,48.0,12.0
WINGER,WINGER_D4,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,96.0,1,0,low,True,96.0,2.0
WINGER,WINGER_D4,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,100.0,1,0,low,True,100.0,1.0
WINGER,WINGER_D4,139001,Youssef Anouar,25917,CODM Meknès,906.2,88.0,1,0,low,True,88.0,4.0
WINGER,WINGER_D4,139008,Amine Souane,2761,FUS Rabat,1390.2333,64.0,1,0,low,True,64.0,10.0
WINGER,WINGER_D4,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,30.0,1,0,low,True,30.0,18.0
WINGER,WINGER_D4,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,4.0,1,0,low,True,4.0,25.0
WINGER,WINGER_D4,140874,Reda Slim,2838,FAR Rabat,1318.4001,36.0,1,0,low,True,36.0,17.0
WINGER,WINGER_D4,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,48.0,1,0,low,True,48.0,12.0
WINGER,WINGER_D4,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,20.0,1,0,low,True,20.0,21.0
WINGER,WINGER_D4,179311,Imad Riahi,2762,RSB Berkane,908.3334,92.0,1,0,low,True,92.0,3.0
WINGER,WINGER_D4,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,30.0,1,0,low,True,30.0,18.0
WINGER,WINGER_D4,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,16.0,1,0,low,True,16.0,22.0
WINGER,WINGER_D4,312935,Amine Azri,2762,RSB Berkane,831.3667,12.0,1,0,low,True,12.0,23.0
WINGER,WINGER_D4,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,84.0,1,0,low,True,84.0,5.0
WINGER,WINGER_D4,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,60.0,1,0,low,True,60.0,11.0
WINGER,WINGER_D4,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,24.0,1,0,low,True,24.0,20.0
WINGER,WINGER_D4,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,72.0,1,0,low,True,72.0,8.0
WINGER,WINGER_D4,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,48.0,1,0,low,True,48.0,12.0
WINGER,WINGER_D4,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,8.0,1,0,low,True,8.0,24.0
WINGER,WINGER_D4,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,80.0,1,0,low,True,80.0,6.0
WINGER,WINGER_D4,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,68.0,1,0,low,True,68.0,9.0
WINGER,WINGER_D4,477555,Adam Brika,6995,Maghreb Fès,1282.0334,48.0,1,0,low,True,48.0,12.0
WINGER,WINGER_D4,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,48.0,1,0,low,True,48.0,12.0
WINGER,WINGER_D4,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,76.0,1,0,low,True,76.0,7.0
WINGER,WINGER_D5,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,100.0,1,0,low,True,100.0,1.0
WINGER,WINGER_D5,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,20.0,1,0,low,True,20.0,21.0
WINGER,WINGER_D5,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,84.0,1,0,low,True,84.0,5.0
WINGER,WINGER_D5,139001,Youssef Anouar,25917,CODM Meknès,906.2,44.0,1,0,low,True,44.0,15.0
WINGER,WINGER_D5,139008,Amine Souane,2761,FUS Rabat,1390.2333,60.0,1,0,low,True,60.0,11.0
WINGER,WINGER_D5,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,48.0,1,0,low,True,48.0,14.0
WINGER,WINGER_D5,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,12.0,1,0,low,True,12.0,23.0
WINGER,WINGER_D5,140874,Reda Slim,2838,FAR Rabat,1318.4001,76.0,1,0,low,True,76.0,7.0
WINGER,WINGER_D5,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,56.00000000000001,1,0,low,True,56.00000000000001,12.0
WINGER,WINGER_D5,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,92.0,1,0,low,True,92.0,3.0
WINGER,WINGER_D5,179311,Imad Riahi,2762,RSB Berkane,908.3334,64.0,1,0,low,True,64.0,10.0
WINGER,WINGER_D5,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,26.0,1,0,low,True,26.0,19.0
