role_family,metric,eligible_players,non_null_players,coverage_rate,mean,std,coefficient_of_variation,variance,bootstrap_mean_ci_low,bootstrap_mean_ci_high,split_half_reliability,split_half_players,excluded_from_initial_models,exclusion_reasons
CB,average_x_pressure,26,26,1.0,30.071535769230767,3.253549930357612,0.10819367375598582,10.585587149330022,28.911605857692305,31.299105489423077,,0,True,highly_correlated_ge_0_90
CB,backward_pass_proportion,26,26,1.0,0.032016769101951156,0.012834023740567349,0.4008531810221045,0.00016471216537344632,0.027587716032896285,0.03675232155789473,,0,False,
CB,ball_recoveries_90,26,26,1.0,9.20426645,1.526830768425486,0.16588293882186406,2.3312121954107603,8.550523486346155,9.811094866346155,,0,False,
CB,blocks_per_shot,26,26,1.0,0.060340138658864055,0.019750324625395277,0.32731652701454184,0.00039007532280849514,0.05227453837719333,0.06710005979346984,,0,False,
CB,box_cross_ratio,26,23,0.8846153846153846,0.11454451345755694,0.1823439728461861,1.5919049052816607,0.033249324433330646,0.05222567287784679,0.19429477225672875,,2,False,
CB,carries_90,26,26,1.0,28.907498346153847,8.840656288547216,0.3058257128543075,78.15720361222944,25.62483589807692,32.5475088125,,0,False,
CB,carry_length,26,26,1.0,4.887195103846154,0.8511556960420374,0.1741603676456849,0.7244660189048052,4.572994734423077,5.196227966346153,,0,False,
CB,carry_ratio,26,26,1.0,0.986701005,0.008899429614358996,0.009019378281021409,7.919984746092992e-05,0.9831720672692308,0.9899474651634614,,0,False,
CB,challenge_ratio,26,26,1.0,0.764348433324,0.10219300181726403,0.1336994979800598,0.010443409620423328,0.7246039895839985,0.802436738952037,-0.16833667614028097,9,True,split_half_reliability_lt_0_60
CB,change_in_passing_ratio,26,26,1.0,-0.16064332953846155,0.059526124083329635,0.370548371067457,0.0035433594483839565,-0.1836906056980769,-0.13937233785865388,,0,False,
CB,clcaa,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,clearance_90,26,26,1.0,4.548135603846154,1.1522482524340778,0.25334518422442664,1.3276760352373862,4.120832343942308,5.002257036826922,,0,False,
CB,conversion_ratio,26,25,0.9615384615384616,0.06701576201576201,0.10639673314754054,1.5876374444942696,0.011320264824468953,0.023547979797979797,0.11006432456432455,,0,False,
CB,counterpressure_regains_90,26,26,1.0,0.48041561038461533,0.180067220004367,0.37481550580799655,0.03242420372010111,0.4111326234326923,0.5550148433365385,,0,False,
CB,counterpressures_90,26,26,1.0,1.181714786153846,0.4240067011746931,0.3588062924681829,0.1797816826410455,1.0261353381057692,1.348061111384615,,0,False,
CB,crosses_90,26,26,1.0,0.04182731603846154,0.07365336427082003,1.7608914758741256,0.005424818068410109,0.017476172645192307,0.07722473823557692,,0,False,
CB,crossing_ratio,26,21,0.8076923076923077,0.2330200501253133,0.2780372145103679,1.193190089697626,0.07730469265268433,0.11395676691729323,0.3522760025062656,,0,False,
CB,da_aggressive_distance,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,-0.10030232526944696,10,True,near_zero_variance;split_half_reliability_lt_0_60
CB,deep_completions_90,26,26,1.0,0.06617902907692308,0.062353911930967794,0.9422004644173736,0.0038880103330948875,0.041875988764423076,0.09234885093557693,,0,False,
CB,deep_progressions_90,26,26,1.0,2.8657724446153847,1.3364506352965566,0.46634918198326164,1.78610030058457,2.414653393846154,3.392452430192307,,0,False,
CB,defensive_action_regains_90,26,26,1.0,4.402446299999999,0.7638700759838736,0.1735103676298956,0.5834974929836089,4.141422384326923,4.707907640576924,,0,False,
CB,defensive_actions_90,26,26,1.0,8.262840346153846,1.9752541054917712,0.23905267713555722,3.901628781262097,7.529629934423077,8.89860726,,0,True,highly_correlated_ge_0_90
CB,dispossessions_90,26,26,1.0,0.2366993329615385,0.15330870645801745,0.647693867742875,0.02350355947583056,0.1842085259451923,0.29554762762211534,,0,False,
CB,dribble_faced_ratio,26,26,1.0,0.5402039490384616,0.18668259336870913,0.3455779871676163,0.0348503906668668,0.46440512477884616,0.6085033368846153,,0,False,
CB,dribble_ratio,26,23,0.8846153846153846,0.8230384386956523,0.17728299966803926,0.21540063177243166,0.03142926197129801,0.7471197056956521,0.888381178173913,,0,False,
CB,dribbled_past_90,26,26,1.0,0.4027946453846154,0.19785175087999177,0.49119756964760447,0.039145315326278324,0.33180401007692306,0.4764997352788462,,0,False,
CB,dribbles_90,26,26,1.0,0.1776434283846154,0.13238619240948343,0.7452355182137916,0.017526103940680767,0.12949378816730767,0.23144303990576925,,0,False,
CB,errors_90,26,26,1.0,0.036328825307692304,0.03999687607594102,1.1009680532519734,0.0015997500958341829,0.021201467023076924,0.05133391781826922,,0,False,
CB,failed_dribbles_90,26,26,1.0,0.04211246138461539,0.050020500347159706,1.1877838222354131,0.002502050454980204,0.024826545561538464,0.061270650907692306,,0,False,
CB,fhalf_ball_recoveries_90,26,26,1.0,1.5193802115384616,0.5128153476169159,0.3375161422549135,0.26297958075145833,1.3211587270192309,1.71863430875,,0,False,
CB,fhalf_counterpressures_90,26,26,1.0,0.4369016569230769,0.293685443443045,0.6722003425470018,0.08625113969033799,0.331134848125,0.5499354162596153,,0,False,
CB,fhalf_counterpressures_ratio,26,26,1.0,0.3576855661538461,0.17835341546848232,0.498631849717329,0.031809940809273074,0.29020995046153847,0.43571049643269233,,0,False,
CB,fhalf_pressures_90,26,26,1.0,1.0132637223076923,0.5436290084995161,0.5365128510289597,0.2955324988821669,0.8346775056250001,1.2260988481346153,,0,False,
CB,fhalf_pressures_ratio,26,26,1.0,0.16023397980769233,0.05284904501641851,0.3298242050771393,0.00279302155914743,0.14230771052403846,0.18259316833653846,,0,True,highly_correlated_ge_0_90
CB,forward_pass_proportion,26,26,1.0,0.31762593943871537,0.04631539704322524,0.14581742638863285,0.0021451160032715973,0.2968001601609078,0.3370011680279336,,0,False,
CB,fouls_90,26,26,1.0,0.8814750403846154,0.2992663738318213,0.3395063502889905,0.08956036250644743,0.7727147352403847,1.0053872558461538,,0,False,
CB,fouls_won_90,26,26,1.0,0.7206028826923079,0.35308123859126733,0.48998033045897543,0.12466636104514346,0.5864952204423076,0.8587563725673077,,0,False,
CB,goals_90,26,26,1.0,0.03944523669230769,0.0600099945938904,1.5213495880883658,0.0036011994511587547,0.018058972278846157,0.06373031102499997,,0,False,
CB,goals_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,gsaa_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,gsaa_ratio,26,0,0.0,,,,,,,,0,True,coverage_lt_40pct;near_zero_variance
CB,interceptions_90,26,26,1.0,0.9972565588461537,0.3484411189875305,0.3493996764390139,0.12141121340128239,0.8585087559807693,1.1363013412307692,,0,False,
CB,key_passes_90,26,26,1.0,0.197693594,0.1546840272046641,0.7824432955812625,0.023927148272253257,0.14563699777692307,0.26852042725769226,,0,False,
CB,left_foot_ratio,26,26,1.0,0.40323009355350475,0.3472888905070499,0.8612672914527101,0.1206095734696177,0.2697187892154453,0.5584452648100443,,0,False,
CB,long_ball_ratio,26,26,1.0,0.5298017017888965,0.06793113147774037,0.12821991935542712,0.0046146386238460485,0.5065296531560004,0.557719796522316,0.6762031537151237,9,False,
CB,long_balls_90,26,26,1.0,4.203565599999999,1.15441923923396,0.2746285770427754,1.3326837799135152,3.8081687913461537,4.653713061057692,,0,False,
CB,np_optimal_gk_dlength,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,np_psxg_90,26,26,1.0,0.041603359388846156,0.04911631713216119,1.18058536266495,0.0024124126086270308,0.02389880067775,0.06158941596849997,,0,False,
CB,np_psxg_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,np_shots_90,26,26,1.0,0.50891604,0.33399849977961943,0.6562939139816057,0.11155499785503643,0.38648888963461536,0.646975714298077,,0,False,
CB,np_xg_90,26,26,1.0,0.04903347866538462,0.03652727809135367,0.7449456796778371,0.0013342420447630858,0.034812048557019235,0.06323990785990384,,0,False,
CB,np_xg_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,np_xg_per_shot,26,25,0.9615384615384616,0.1015919391494974,0.05863568273465903,0.5771686535914411,0.0034381432897595907,0.07838311927725292,0.12697921171503265,,1,False,
CB,npg_90,26,26,1.0,0.032439855615384615,0.05094233480154997,1.570362562815802,0.0025951214750332095,0.01508002740576923,0.05255872386730768,,0,True,highly_correlated_ge_0_90
CB,npga_90,26,26,1.0,0.05037443188461537,0.059710323300912235,1.1853299594064126,0.0035653227086994625,0.03083448778846154,0.07339045776057691,,0,False,
CB,npot_psxg_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,npxgxa_90,26,26,1.0,0.06726787976923077,0.03781458113513017,0.5621491455484683,0.0014299425464253427,0.05336284005,0.08211580214134616,,0,False,
CB,obv_90,26,26,1.0,0.14086216138461538,0.07975523653832214,0.5661934742045838,0.0063608977552837166,0.11151465035288462,0.1699725564701923,,0,False,
CB,obv_defensive_action_90,26,26,1.0,0.043601429523076926,0.060799425640269,1.3944365197496493,0.0036965701581865994,0.020209531204038463,0.06620037255211539,,0,False,
CB,obv_dribble_carry_90,26,26,1.0,0.044464284653846144,0.018311685569888707,0.41182908287955,0.0003353178284104703,0.037108766806730774,0.05129871893846153,,0,False,
CB,obv_gk_90,26,0,0.0,,,,,,,,0,True,coverage_lt_40pct;near_zero_variance;highly_correlated_ge_0_90
CB,obv_pass_90,26,26,1.0,0.06510854509615384,0.030276319530550124,0.46501299462055773,0.0009166555243159708,0.05505535355192308,0.07709124717019232,,0,False,
CB,obv_shot_90,26,25,0.9615384615384616,-0.012804577943999999,0.02426920307958476,1.8953536138187892,0.0005889942181181263,-0.021951134650899998,-0.0029001952069000058,,0,True,highly_correlated_ge_0_90
CB,op_assists_90,26,26,1.0,0.016105251615384616,0.03824395839626404,2.374626569617287,0.0014626003538151743,0.004600509461538462,0.03300019969807692,,0,True,highly_correlated_ge_0_90
CB,op_f3_backward_pass_proportion,26,26,1.0,0.028289158633885758,0.022943786993933214,0.8110452237504983,0.0005264173616229789,0.019124171242648653,0.0359686067608179,,0,False,
CB,op_f3_forward_pass_proportion,26,26,1.0,0.4507781571696995,0.09436026726576317,0.20932750570307782,0.008903860038466256,0.4187479261566244,0.4855863662694427,,0,False,
CB,op_f3_passes_90,26,26,1.0,3.185702826923077,1.494272868889921,0.4690559509385155,2.232851406700515,2.6842494393269227,3.766978330961538,,0,False,
CB,op_f3_sideways_pass_proportion,26,26,1.0,0.5209326841964148,0.08710110369573548,0.16720222465998022,0.007586602265015266,0.4888911210982851,0.5512898340520721,,0,False,
CB,op_key_passes_90,26,26,1.0,0.17187245207692306,0.12612450687217736,0.7338261911555739,0.015907391233749915,0.12950103272307692,0.22750295324999997,,0,True,highly_correlated_ge_0_90
CB,op_passes_90,26,26,1.0,38.33205469230769,9.61955287311837,0.25095322831856387,92.53579747871989,34.69151971153846,42.175267141346154,,0,False,
CB,op_passes_into_and_touches_inside_box_90,26,26,1.0,1.1155183234615385,0.49946701435637114,0.4477443389782132,0.24946729843006743,0.9363234789903845,1.3277457326730768,,0,False,
CB,op_passes_into_box_90,26,26,1.0,0.20707634284615384,0.14970303058315354,0.7229364229905032,0.022410997365780606,0.15833389756346156,0.2649958136865384,,0,False,
CB,op_xa_90,26,26,1.0,0.016245231892307692,0.01824420549502144,1.1230498657061514,0.00033285103414457053,0.01000370173423077,0.025308816180192303,,0,False,
CB,op_xgbuildup,26,26,1.0,4.501122438461538,2.136772519596614,0.4747199279313434,4.565796800503262,3.674708244230769,5.349579429326923,-0.17394211943826302,10,True,split_half_reliability_lt_0_60
CB,op_xgbuildup_90,26,26,1.0,0.2570505896153846,0.10114932723756091,0.3934996896482788,0.010231186400611181,0.2139717354230769,0.29618296165384617,,0,False,
CB,op_xgbuildup_per_possession,26,26,1.0,0.006418277934615385,0.00220852606559481,0.3440994746711847,4.877587382411692e-06,0.005530595980961539,0.007280393302788461,-0.19758246843078958,10,True,split_half_reliability_lt_0_60
CB,op_xgchain,26,26,1.0,5.058168211538462,2.213656527458756,0.43763995875207634,4.900275221560759,4.137276696923077,5.881564412211538,-0.15742716655840186,10,True,highly_correlated_ge_0_90;split_half_reliability_lt_0_60
CB,op_xgchain_90,26,26,1.0,0.29167516200000004,0.10847909492870621,0.3719174926821715,0.011767714036551254,0.2444408815,0.3336460097538462,,0,False,
CB,op_xgchain_per_possession,26,26,1.0,0.007290901453846154,0.0023140051203939128,0.31738258088418003,5.354619697209246e-06,0.006299869291442309,0.008167768130673077,-0.22824874731913458,10,True,split_half_reliability_lt_0_60
CB,ot_shots_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,ot_shots_faced_ratio,26,0,0.0,,,,,,,,0,True,coverage_lt_40pct;near_zero_variance;highly_correlated_ge_0_90
CB,over_under_performance_90,26,26,1.0,-0.016893447638461536,0.05081949680072242,3.008237151368735,0.0025826212550786364,-0.035211741035,0.0037607737516346046,,0,True,high_coefficient_of_variation
CB,p_pass_length,26,26,1.0,24.03129034775954,3.265598696603072,0.13588944452612495,10.664134847255681,22.86568999657264,25.327531537642844,,0,False,
CB,padj_clearances_90,26,26,1.0,4.32408253076923,1.3337572566303832,0.30844861242579363,1.7789084196142062,3.8160794928846156,4.851051351923077,,0,True,highly_correlated_ge_0_90
CB,padj_interceptions_90,26,26,1.0,1.0609025992307695,0.5488629313128945,0.5173546861991474,0.3012505173693832,0.8507175422307691,1.2862642381634612,,0,False,
CB,padj_pressures_90,26,26,1.0,6.0988994384615385,1.783397826928317,0.2924130566379995,3.1805078090926435,5.413045099807692,6.739345455,,0,False,
CB,padj_tackles_90,26,26,1.0,1.3430891265384615,0.5610545678615145,0.4177344278763676,0.31478222811827083,1.126711588923077,1.5460416470384615,,0,False,
CB,padj_tackles_and_interceptions_90,26,26,1.0,2.403991646153846,1.0055474000582396,0.41828240196550526,1.0111255737638856,2.003816378653846,2.7655350063461532,,0,False,
CB,pass_into_danger_ratio,26,26,1.0,0.21437929769230768,0.04799869495538216,0.22389612930010283,0.0023038747174198284,0.19280615900961537,0.2328880486875,,0,False,
CB,pass_into_pressure_ratio,26,26,1.0,0.07613341715384615,0.014061631149310323,0.18469722856252943,0.00019772947057925433,0.06990521018750001,0.08131195316538462,,0,False,
CB,pass_length,26,26,1.0,24.884856245790576,2.1201045575496664,0.0851965764483086,4.494843334942868,24.097334908560025,25.71054938250709,,0,False,
CB,pass_length_ratio,26,26,1.0,0.9062162346153847,0.029820538415536783,0.03290664774748069,0.0008892645113925049,0.8965975677019232,0.9170818993942308,,0,False,
CB,passes_inside_box_90,26,26,1.0,0.04843527411538461,0.054760329933332706,1.1305877985304733,0.0029986937344074543,0.02813342898076923,0.06991848703365379,,0,False,
CB,passes_into_box_90,26,26,1.0,0.25913613476923075,0.2159782606938462,0.8334548205181109,0.046646609092338996,0.18653502967500002,0.33797529573076923,,0,True,highly_correlated_ge_0_90
CB,passes_pressed_ratio,26,26,1.0,0.12962354029005138,0.021008492235222154,0.1620731248985533,0.0004413567459973896,0.12176839269645413,0.13756627416114217,,0,False,
CB,passing_ratio,26,26,1.0,0.8017656269687087,0.04965644606121519,0.06193386744322626,0.002465762635430374,0.7830334226904352,0.8228324233496576,0.4511890085805969,10,True,split_half_reliability_lt_0_60
CB,penalties_conceded_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,penalties_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,penalty_conversion_ratio,26,3,0.11538461538461539,0.6666666666666666,0.5773502691896258,0.8660254037844388,0.33333333333333337,0.0,1.0,,0,True,coverage_lt_40pct
CB,penalty_wins_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,positive_outcome_90,26,26,1.0,2.6643127769230763,0.8277154701987148,0.3106675302419317,0.6851128996062795,2.3636544916346156,3.020806585096154,,0,False,
CB,positive_outcome_score,26,26,1.0,0.22055107365384613,0.06379673465961384,0.28926059439521257,0.004070023353229175,0.19779102762499998,0.2456468887067308,-0.6559462075355955,9,True,split_half_reliability_lt_0_60
CB,pressure_regains_90,26,26,1.0,2.510787634615385,0.6333814880670889,0.25226406221492864,0.40117210942607995,2.2792236724999997,2.766270901538461,,0,False,
CB,pressured_change_in_pass_length,26,26,1.0,-0.8535656969230769,2.3209211513713264,2.719089063369995,5.3866749908828035,-1.7029961398653848,0.08741151511538446,,0,False,
CB,pressured_long_balls_90,26,26,1.0,5.6812018807692315,1.2644039772921896,0.2225592407782893,1.598717417792308,5.216672005,6.159552677211537,,0,True,highly_correlated_ge_0_90
CB,pressured_pass_length_ratio,26,26,1.0,0.9074511942307694,0.06569952881943321,0.07240006871678158,0.004316428087095535,0.8821197319326923,0.9324559660192309,,0,False,
CB,pressured_passing_ratio,26,26,1.0,0.6411222988843761,0.06569594306054663,0.10247022007324477,0.004315956934614585,0.6179921848067669,0.6671209679418605,,0,False,
CB,pressures_90,26,26,1.0,6.102993957692307,1.6850310398361679,0.2760990837476299,2.8393296052113572,5.475457879423077,6.651432263942309,,0,True,highly_correlated_ge_0_90
CB,ps_pass_length,26,26,1.0,21.68140587439904,2.367642522308243,0.109201522079521,5.605731113442139,20.897551288971535,22.616153579491833,,0,False,
CB,red_cards_90,26,26,1.0,0.01764242273076923,0.03485817278878413,1.9758155283281928,0.00121509221017273,0.006031469615384616,0.032726532018269236,,0,False,
CB,s_pass_length,26,26,1.0,22.508771396949253,1.542388756534256,0.06852389805439603,2.3789630762832887,21.9481433598704,23.129397043203863,,0,True,highly_correlated_ge_0_90
CB,save_ratio,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,10,True,near_zero_variance;highly_correlated_ge_0_90
CB,second_yellow_cards_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
CB,shot_on_target_ratio,26,25,0.9615384615384616,0.26944855144855145,0.17900750225408527,0.6643476140129296,0.03204368586324634,0.20420224913974913,0.33913360667110665,,0,True,highly_correlated_ge_0_90
CB,shot_touch_ratio,26,26,1.0,0.002223078424529501,0.0017150193518617098,0.7714614711465619,2.941291377260159e-06,0.0015404651702065298,0.0029402600154270825,,10,False,
CB,shots_faced_90,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,shots_key_passes_90,26,26,1.0,0.7066096450000001,0.37336773133241025,0.5283931998018654,0.13940346280031088,0.5715223213365385,0.8543581524807692,,0,False,
CB,sideways_pass_proportion,26,26,1.0,0.6503572914593335,0.05085101692046798,0.07818935466436247,0.0025858259218457208,0.6290158350480631,0.6719455407890046,,0,False,
CB,sp_assists_90,26,26,1.0,0.001829324,0.009327758772683608,5.099019513592785,8.7007083721376e-05,0.0,0.007317296,,0,True,high_coefficient_of_variation
CB,sp_key_passes_90,26,26,1.0,0.025821139461538464,0.056543446493220566,2.1898122109384097,0.003197161341331697,0.006699390240384615,0.05140194935961538,,0,False,
CB,sp_passes_into_box_90,26,26,1.0,0.05205979176923077,0.09090463574493203,1.7461582664005193,0.008263652799918775,0.022609073980769234,0.09161747722884615,,0,False,
CB,sp_xa_90,26,26,1.0,0.001989169701153846,0.005349075483453041,2.689099617971374,2.8612608527678378e-05,0.0003201459256730769,0.004301400323173076,,0,False,
CB,starting_appearances,26,26,1.0,15.884615384615385,3.766451094353124,0.23711314395443395,14.186153846153845,14.518269230769231,17.48173076923077,,0,True,highly_correlated_ge_0_90
CB,tackles_90,26,26,1.0,1.2939294161538462,0.39098582392233516,0.30216936027664093,0.1528699145082273,1.148786536673077,1.4443720960384618,,0,False,
CB,tackles_and_interceptions_90,26,26,1.0,2.291185973076923,0.6303347783131947,0.2751128828999828,0.3973219327511444,2.046568326346154,2.532236388269231,,0,False,
CB,through_balls_90,26,26,1.0,0.03192703453846153,0.04086487282207817,1.2799457704989636,0.0016699378307646234,0.015661119874038464,0.04583529714711537,,0,False,
CB,total_dribbles_90,26,26,1.0,0.21975588346153846,0.16734436728685975,0.7615011923726186,0.028004137262639416,0.15874557982211537,0.2871415140432692,,0,False,
CB,touches_inside_box_90,26,26,1.0,0.9084419681923077,0.511270307115065,0.5627990835038507,0.2613973269375329,0.7262626885798077,1.1388340582278844,,0,True,highly_correlated_ge_0_90
CB,turnovers_90,26,26,1.0,0.22804821911538464,0.15671488026762992,0.6872006318468005,0.024559553697297582,0.17000753615096154,0.2929393249423077,,0,False,
CB,unpressured_long_balls_90,26,26,1.0,6.779975996153846,1.6682746932776988,0.24605908549293978,2.7831404522308003,6.151674543173077,7.4048550075961534,,0,False,
CB,xa_90,26,26,1.0,0.018234401226923075,0.020537790800493665,1.1263210974084323,0.00042180085096484216,0.011081689273269232,0.028046980291153843,,0,True,highly_correlated_ge_0_90
CB,xgbuildup,26,26,1.0,4.669533811538462,2.208862905569748,0.47303713705030404,4.87907533560203,3.825803074519231,5.543122630865385,-0.17394211943826302,10,True,highly_correlated_ge_0_90;split_half_reliability_lt_0_60
CB,xgbuildup_90,26,26,1.0,0.26645858442307696,0.10509794753129229,0.3944250764479786,0.011045578575290267,0.22144456767307694,0.30660710775,,0,True,highly_correlated_ge_0_90
CB,xgbuildup_per_possession,26,26,1.0,0.00664765948076923,0.0022802313923185684,0.3430126646701694,5.199455202515077e-06,0.005740945555673078,0.007507658961538462,-0.19758246843078958,10,True,highly_correlated_ge_0_90;split_half_reliability_lt_0_60
CB,xgchain,26,26,1.0,5.446751992307692,2.3939533455279576,0.4395194326653529,5.731012620564501,4.491594783076923,6.4470386046153845,-0.13034370468193973,10,True,highly_correlated_ge_0_90;split_half_reliability_lt_0_60
CB,xgchain_90,26,26,1.0,0.31166700846153844,0.11265357396536994,0.36145492113988725,0.012690827727171077,0.2641598673076923,0.35372164914423077,,0,True,highly_correlated_ge_0_90
CB,xgchain_per_possession,26,26,1.0,0.007783688496153846,0.002394274401417716,0.3076015185603585,5.732549909284163e-06,0.006784783920288461,0.008681533184423077,-0.2059412734300428,10,True,highly_correlated_ge_0_90;split_half_reliability_lt_0_60
CB,xs_ratio,26,26,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance;highly_correlated_ge_0_90
CB,yellow_cards_90,26,26,1.0,0.19288576746153846,0.11987074534176671,0.6214597734157291,0.014368995588790687,0.14750197488750003,0.2361890019125,,0,False,
CB,dominant_role_share,26,26,1.0,0.9825440989637981,0.06017235619972662,0.06124137966243454,0.003620712450626779,0.9509924059838754,1.0,,0,False,
FB,identity_account_id,23,23,1.0,10371.0,0.0,0.0,0.0,10371.0,10371.0,,8,True,near_zero_variance
FB,identity_competition_id,23,23,1.0,1229.0,0.0,0.0,0.0,1229.0,1229.0,,0,True,near_zero_variance
FB,identity_country_id,23,23,1.0,148.8695652173913,31.51089904926994,0.21166783823983895,992.9367588932812,134.82608695652175,156.52173913043478,,0,False,
FB,identity_player_height,23,20,0.8695652173913043,175.7,3.9616583449491536,0.022547856260382207,15.694736842105266,173.8475,177.42624999999998,,0,False,
FB,identity_player_id,23,23,1.0,264862.1304347826,149904.18300740837,0.5659706155853017,22471264083.118584,203715.54347826086,329879.8141304347,1.0,8,False,
FB,identity_player_weight,23,9,0.391304347826087,66.66666666666667,3.872983346207417,0.05809475019311125,15.0,64.33333333333333,69.22222222222223,,0,True,coverage_lt_40pct
FB,identity_season_id,23,23,1.0,318.0,0.0,0.0,0.0,318.0,318.0,,0,True,near_zero_variance
FB,identity_team_id,23,23,1.0,10425.869565217392,12116.008697378058,1.162110135906484,146797666.75494075,5662.797826086957,15507.877173913039,1.0,8,False,
FB,360_minutes,23,23,1.0,0.0,0.0,,0.0,0.0,0.0,,8,True,near_zero_variance
FB,90s_played,23,23,1.0,17.475443086956524,4.027939664977875,0.23049141843987261,16.22429794470208,15.771735476086954,19.115692051086956,,0,False,
FB,aerial_ratio,23,23,1.0,0.5405925138272352,0.14821411208284413,0.2741697457730815,0.021967423020505878,0.47952006772655337,0.5983087426796485,0.3333333333333333,4,True,split_half_reliability_lt_0_60
FB,aerial_wins_90,23,23,1.0,1.0062037473913044,0.42330719799016786,0.42069729822378327,0.17918898387028717,0.8415986373152176,1.1756727687608695,,0,False,
FB,aggressive_actions_90,23,23,1.0,6.365270617391304,1.9057991627199742,0.29940583476732574,3.632070448624155,5.670979586086956,7.128817762173913,,0,False,
FB,appearances,23,23,1.0,17.73913043478261,2.8158220389329855,0.15873506592024184,7.928853754940715,16.542391304347824,18.892391304347825,,0,True,highly_correlated_ge_0_90
FB,assists_90,23,23,1.0,0.047549251,0.06005572466724315,1.2630214652012741,0.003606690065307717,0.024237190598913046,0.0709761452847826,,0,False,
FB,average_minutes,23,23,1.0,87.8727800869565,9.615036086643924,0.10941996005053155,92.44891894746489,83.85639835760871,91.37686033478259,,0,False,
FB,average_x_defensive_action,23,23,1.0,34.7673032173913,3.7483465241846052,0.1078124035317645,14.050101665366812,33.09742731195652,36.23047777065217,,0,False,
FB,average_x_pass,23,23,1.0,49.32600873913044,3.002141595823649,0.06086325799642579,9.012854161374566,48.070960356521745,50.32677852826087,,0,True,highly_correlated_ge_0_90
FB,average_x_pressure,23,23,1.0,38.67641630434782,3.989691254869166,0.10315566011788595,15.917636309179498,36.978786663043486,40.30354760652174,,0,True,highly_correlated_ge_0_90
FB,backward_pass_proportion,23,23,1.0,0.1097382317664055,0.027958574632388624,0.2547751515798313,0.0007816818954748447,0.09840624860461929,0.12048527598552956,,0,False,
FB,ball_recoveries_90,23,23,1.0,8.90528965652174,1.3424726642995939,0.15075002791362788,1.8022328543916502,8.381701950543478,9.44210536695652,,0,False,
FB,blocks_per_shot,23,23,1.0,0.020605410079673713,0.012584014121348866,0.6107140829855366,0.00015835741140630765,0.01606900203648796,0.025590553621005065,,0,False,
FB,box_cross_ratio,23,23,1.0,0.35026583789093524,0.1923323546708334,0.5491039486720406,0.03699173465322725,0.274287488136732,0.42664056681361806,0.9999999999999998,3,False,
FB,carries_90,23,23,1.0,28.650269478260867,7.74975964864542,0.2704951747321522,60.05877461177279,25.697754141304344,32.03673821304348,,0,False,
FB,carry_length,23,23,1.0,4.68915424347826,0.6588052561761616,0.140495539700456,0.4340243655653379,4.396111605217391,4.935362597499999,,0,False,
FB,carry_ratio,23,23,1.0,0.9467336282608698,0.02340276822772772,0.024719485533347033,0.000547689560720742,0.9384809699565217,0.9566467379456521,,0,False,
FB,challenge_ratio,23,23,1.0,0.7423319787719613,0.08019774714755386,0.1080348812134227,0.0064316786475429825,0.703672970111812,0.7739681851234071,0.8529411764705883,7,False,
FB,change_in_passing_ratio,23,23,1.0,-0.08866135456521738,0.060539904866849056,0.6828217904376501,0.003665080081287134,-0.1122956308097826,-0.06398301907173913,,0,False,
FB,clcaa,23,23,1.0,0.0,0.0,,0.0,0.0,0.0,,0,True,near_zero_variance
FB,clearance_90,23,23,1.0,2.324845786956522,0.7945432022795273,0.3417616801670409,0.6312989002886059,2.013770444565217,2.637728081413043,,0,False,
FB,conversion_ratio,23,23,1.0,0.02583694012722146,0.047157247482455436,1.8251870093847213,0.0022238059901215496,0.009996864548494983,0.04598613023804837,,0,False,
FB,counterpressure_regains_90,23,23,1.0,0.8813863073913042,0.33796198189434484,0.38344364901087774,0.11421830120595346,0.7545816718913042,1.029837820521739,,0,False,
FB,counterpressures_90,23,23,1.0,2.5522660739130436,0.730911153025501,0.286377333655066,0.5342311136170674,2.246022950434783,2.8604900413043475,,0,False,
